"User ID","First Name","Last Name","Employee ID","Date","In","Out","Short","OT","LeaveType","Work code","Day type"
"7","Ana","Cruz","1-00006","04/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","04/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","04/02/2026","09:22","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","04/02/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","04/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","05/02/2026","08:17","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","05/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","05/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","05/02/2026","08:30","19:00","","1.5","None","","Workday"
"6","Miguel","Reyes","1-00005","05/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","05/02/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","05/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","05/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","05/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","05/02/2026","08:17","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","06/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","06/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","06/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","06/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","06/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","06/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","06/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","06/02/2026","09:22","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","06/02/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","06/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","07/02/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","07/02/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","07/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","07/02/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","07/02/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","07/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","07/02/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","07/02/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","07/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","07/02/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","08/02/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","08/02/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","08/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","08/02/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","08/02/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","08/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","08/02/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","08/02/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","08/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","08/02/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","09/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","09/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","09/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","09/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","09/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","09/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","09/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","09/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","09/02/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","09/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","10/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","10/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","10/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","10/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","10/02/2026","","","","","VL","","Workday"
"7","Ana","Cruz","1-00006","10/02/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","10/02/2026","09:00","12:00","","","None","OB","Workday"
"9","Maria","Gonzales","1-00008","10/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","10/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","10/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","11/02/2026","08:17","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","11/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","11/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","11/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","11/02/2026","","","","","VL","","Workday"
"7","Ana","Cruz","1-00006","11/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","11/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","11/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","11/02/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","11/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","12/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","12/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","12/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","12/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","12/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","12/02/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","12/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","12/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","12/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","12/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","13/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","13/02/2026","08:17","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","13/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","13/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","13/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","13/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","13/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","13/02/2026","09:22","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","13/02/2026","13:00","16:40","20","","None","","Workday"
"11","Patricia","Ng","1-00010","13/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","14/02/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","14/02/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","14/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","14/02/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","14/02/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","14/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","14/02/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","14/02/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","14/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","14/02/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","15/02/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","15/02/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","15/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","15/02/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","15/02/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","15/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","15/02/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","15/02/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","15/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","15/02/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","16/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","16/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","16/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","16/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","16/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","16/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","16/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","16/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","16/02/2026","13:12","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","16/02/2026","08:00","16:40","20","","None","","Workday"
"2","Franklin","Moris","1-00001","17/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","17/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","17/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","17/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","17/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","17/02/2026","13:00","16:40","20","","None","","Workday"
"8","Roberto","Lim","1-00007","17/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","17/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","17/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","17/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","18/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","18/02/2026","08:00","19:00","","2","None","","Workday"
"4","Maron","Javier","1-00003","18/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","18/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","18/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","18/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","18/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","18/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","18/02/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","18/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","19/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","19/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","19/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","19/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","19/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","19/02/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","19/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","19/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","19/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","19/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","20/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","20/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","20/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","20/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","20/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","20/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","20/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","20/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","20/02/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","20/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","21/02/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","21/02/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","21/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","21/02/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","21/02/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","21/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","21/02/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","21/02/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","21/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","21/02/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","22/02/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","22/02/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","22/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","22/02/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","22/02/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","22/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","22/02/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","22/02/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","22/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","22/02/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","23/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","23/02/2026","08:17","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","23/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","23/02/2026","08:30","16:40","20","","None","","Workday"
"6","Miguel","Reyes","1-00005","23/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","23/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","23/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","23/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","23/02/2026","13:12","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","23/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","24/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","24/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","24/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","24/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","24/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","24/02/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","24/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","24/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","24/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","24/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","25/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","25/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","25/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","25/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","25/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","25/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","25/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","25/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","25/02/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","25/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","26/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","26/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","26/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","26/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","26/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","26/02/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","26/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","26/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","26/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","26/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","27/02/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","27/02/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","27/02/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","27/02/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","27/02/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","27/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","27/02/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","27/02/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","27/02/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","27/02/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","28/02/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","28/02/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","28/02/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","28/02/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","28/02/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","28/02/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","28/02/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","28/02/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","28/02/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","28/02/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","01/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","01/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","01/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","01/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","01/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","01/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","01/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","01/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","01/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","01/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","02/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","02/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","02/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","02/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","02/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","02/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","02/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","02/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","02/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","02/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","03/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","03/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","03/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","03/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","03/03/2026","13:00","17:00","","","None","OB","Workday"
"7","Ana","Cruz","1-00006","03/03/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","03/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","03/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","03/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","03/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","04/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","04/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","04/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","04/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","04/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","04/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","04/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","04/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","04/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","04/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","05/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","05/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","05/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","05/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","05/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","05/03/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","05/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","05/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","05/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","05/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","06/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","06/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","06/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","06/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","06/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","06/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","06/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","06/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","06/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","06/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","07/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","07/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","07/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","07/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","07/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","07/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","07/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","07/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","07/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","07/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","08/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","08/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","08/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","08/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","08/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","08/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","08/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","08/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","08/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","08/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","09/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","09/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","09/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","09/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","09/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","09/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","09/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","09/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","09/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","09/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","10/03/2026","08:00","18:30","","1.5","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","10/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","10/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","10/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","10/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","10/03/2026","13:12","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","10/03/2026","08:17","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","10/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","10/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","10/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","11/03/2026","08:00","17:00","","","None","","Workday"
